"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00025406","renipress.microred_24_00_00","6","00025406","PIAS NAPO","160112","99","1","3","965609503","BETTY GIULIANA ALATA TAPARA ","25/03/2017","AVENIDA JOSE ABELARDO QUIÑONES SN BELEN MAYNAS LORETO","20408454299","4","-72.72516645","-3.23547171"
"renipress.eess_00025542","renipress.microred_15_00_00","3","00025542","EJERCITO PERUANO","110504","1","1","3","938175344","JESSICA ESTELA GUERRERO MORON ","28/07/1900","OTROS PAMPA CABEZA DE TORO NÚMERO S/N DISTRITO INDEPENDENCIA PROVINCIA PISCO DEPARTAMENTO ICA","20131369124","2","",""
"renipress.eess_00025643","renipress.microred_5_00_00","3","00025643","PUESTO DE SALUD MILITAR ""FUERTE LOS POCKRAS""","050104","1","1","3","(51) 930872495","ERIKA EUSEBIA SANCHEZ MAJUAN ","02/10/2017","AVENIDA LIBERTADORES NÚMERO S/N DISTRITO CARMEN ALTO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO","20131369124","2","",""
"renipress.eess_00025659","renipress.microred_18_00_00","5","00025659","Puesto de Salud de la Sanidad PNP. Chepén","130401","1","1","3","044 563108","NELLY HAYDEE MARTOS CACHI ","09/12/2016","CALLE 1 B 22 EL RECODO CHEPEN CHEPEN LA LIBERTAD","20504380077","2","-79.4247589","-7.22436"
"renipress.eess_00025696","renipress.microred_23_00_00","4","00025696","POSTA FAP MANUEL POLO JIMENEZ","150140","1","1","3","012740680","FANNY PAOLA TOULIER VALERIO ","13/07/2018","CALLE COHETE 102 SAN ROQUE SANTIAGO DE SURCO LIMA LIMA","20144364059","2","-76.9931746","-12.1496721"
"renipress.eess_00025743","renipress.microred_4_00_00","3","00025743","Enfermeria Compañia Sanidad y Veterinaria N° 113","040109","1","1","3","941477019","KATHERINE SHERYE MANZANEDA ALVAREZ ","01/01/1975","CALLE juan manuel polar NÚMERO S/N DISTRITO MARIANO MELGAR PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20131369124","2","-71.4952372","-16.3949285"
"renipress.eess_00025776","renipress.microred_17_00_00","5","00025776","POSTA MEDICA EESTP-PNP-HUANCAYO","120125","2","1","3","(064) 200528","ROSMERY ALIAGA ORIHUELA ","10/07/1992","JIRÓN NECOCHEA NÚMERO 50 DISTRITO PILCOMAYO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN","20504380077","2","-75.24669566","-12.04635222"
"renipress.eess_00025870","renipress.microred_26_00_00","5","00025870","POSTA MEDICA POLICIAL ILO","180301","2","1","3","053474071","DELIA ANGELICA DELGADO ALEMAN ","15/12/2015","JIRÓN ZEPITA 612 A espaldas de la Comisaría del Puerto de Ilo ILO ILO MOQUEGUA","20504380077","2","-71.34377752","-17.64437606"
"renipress.eess_00025944","renipress.microred_4_00_00","3","00025944","enfermeria cuartel de tingo","040107","2","1","3","953280266","MARCO FRANK CUADROS CACERES ","17/09/2018","AVENIDA alfonso ugarte NÚMERO 2 PISO 2 DEPARTAMENTO 2 DISTRITO JACOBO HUNTER PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20131369124","2","-71.5594132","-16.4336148"
"renipress.eess_00025991","renipress.microred_2_00_00","6","00025991","DEPARTAMENTO DE SANIDAD DE LA COMANDANCIA DE LA BASE NAVAL DE CHIMBOTE","021801","2","1","3","043 - 351025","DAVID IVAN FONTENLA SERNA ","23/06/2006","AVENIDA LOS PESCADORES NÚMERO S/N DISTRITO CHIMBOTE PROVINCIA SANTA DEPARTAMENTO ANCASH","20153408191","2","-78.55816959","-9.12043129"
"renipress.eess_00026128","renipress.microred_14_00_00","3","00026128","ENFERMERIA MILITAR DE LA COMPAÑIA ESPECIAL DE COMANDOS N° 115","100604","2","1","3","976371725","MARIA LAURA CALDERON ARIZMENDI ","01/01/2000","CARRETERA FERNANDO BELAUNDE TERRI NÚMERO S/N KILOMETRO 1 DISTRITO JOSE CRESPO Y CASTILLO PROVINCIA LEONCIO PRADO DEPARTAMENTO HUANUCO","20131369124","2","",""
"renipress.eess_00026159","renipress.microred_34_00_00","6","00026159","BAP. ""CURARAY""","250101","99","1","3","947654471","JORGE LUIS ROJAS CASIANO ","01/01/2010","AVENIDA CAHUIDE SIN NUMERO NÚMERO SIN NUMERO DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI","20153408191","4","-74.5826166","-8.3928622"
"renipress.eess_00026245","renipress.microred_33_00_00","3","00026245","enfermería del fuerte ""zarumilla""","240301","1","1","3","980557887","DADY GARDENIA VASQUEZ BECERRA ","01/01/2017","AVENIDA PANAMERICANA NORTE NÚMERO SIN NUMERO PISO 1 DEPARTAMENTO 1 INTERIOR 1 MANZANA 1 LOTE 1 URBANIZACIÓN FUERTE ""ZARUMILLA"" DISTRITO ZARUMILLA PROVINCIA ZARUMILLA DEPARTAMENTO TUMBES","20131369124","2","-80.28679824","-3.50397237"
"renipress.eess_00026355","renipress.microred_7_00_00","3","00026355","Enfermería del BIM ZEPITA N°7","060108","2","1","3","985643998","KATTYA MADONA SUAREZ PRADO ","03/01/1977","OTROS BIM ZEPITA N° 7 DISTRITO LOS BAÑOS DEL INCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA","20131369124","2","",""
"renipress.eess_00026608","renipress.microred_5_00_00","5","00026608","POLICLINICO PNP  LUIS LOBATO MEDINA","050101","3","0","1","066312137","JUAN BAUTISTA DEL CASTILLO SALGUERO ","01/04/1970","JIRÓN GRAU NÚMERO 870 PISO 2 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO","20504380077","2","",""
"renipress.eess_00026610","renipress.microred_4_00_00","3","00026610","CENTRO DE SALUD MILITAR DEL AGRUPAMIENTO DE COMUNICACIONES ""JOSÉ OLAYA""","040123","2","1","3","969980981","YOVANA KATHERINE FLOREZ CANAHUIRE ","11/07/2011","AVENIDA PANAMERICANA ANTIGUA KM 8 N?ERO KM 8 DISTRITO TIABAYA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20131369124","2","-71.59063625","-16.45362684"
"renipress.eess_00026699","renipress.microred_17_00_00","3","00026699","ENFERMERIA DEL BATALLON DE INGENIERIA DE CONSTRUCCION ""LA BREÑA"" N°2","120601","2","1","3","987423041","JHON ALBERTO SILVA CHAMORRO ","01/01/2013","CARRETERA CARRETERA MARGINAL N?ERO S/N KILOMETRO 4 URBANIZACI? SATIPO DISTRITO SATIPO PROVINCIA SATIPO DEPARTAMENTO JUNIN","20131369124","2","-74.62531127","-11.21992963"
"renipress.eess_00026723","renipress.microred_1_00_00","5","00026723","POLICLINICO POLICIAL CHACHAPOYAS","010101","3","1","3","964345321","NELIDA MIRTHA ALCALA SANABRIA ","02/02/1991","JIRÓN AMAZONAS N?ERO 180 PISO 2 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS","20504380077","2","-77.86466799","-6.22961076"
"renipress.eess_00026850","renipress.microred_30_00_00","3","00026850","POSTA DE SALUD DE LA ESCUELA DE SELVA","220913","2","1","3","(51) 955673129","THALIA ISABEL ZUMAETA RODRIGUEZ ","04/07/2006","CARRETERA SAUCE NUEVA ESPERANZA SN DISTRITO SAUCE PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN","20131369124","2","-76.21445693","-6.68354983"
"renipress.eess_00026873","renipress.microred_28_00_00","3","00026873","ENFERMERÍA DEL FUERTE MATACABALLO","200801","2","1","3","(51)982597515","ANGELLO BALANTRE ARANDA JIMENEZ ","01/01/1981","CARRETERA CALETA MATACABALLO CA. N?ERO S/N DISTRITO SECHURA PROVINCIA SECHURA DEPARTAMENTO PIURA","20131369124","2","-80.8509255","-5.6374155"
"renipress.eess_00027101","renipress.microred_8_00_00","6","00027101","SANIDAD BAP PISCO","070101","99","1","3","2016230","JOHANN FIZTGERALD ZAVALA GUTIERREZ ","16/02/2016","AVENIDA CONTRALMIRANTE MORA SIN NUMERO DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO","20153408191","4","",""
"renipress.eess_00027183","renipress.microred_24_00_00","3","00027183","UNIDAD MEDICA UMAR N°2","160511","2","1","3","935149515","WILLIAMS HUAMANI QUICAÑO ","02/07/2016","OTROS COLONIA ANGAMOS NÚMERO S/N DISTRITO YAQUERANA PROVINCIA REQUENA DEPARTAMENTO LORETO","20131369124","2","-72.96365976","-5.58931322"
"renipress.eess_00027215","renipress.microred_23_00_00","3","00027215","POSTA DE SALUD ""CRL JOSÉ JOAQUÍN INCLAN""","150108","1","1","3","01-2515134","YEANETTE ESPERANZA MAICELO GALLEGOS ","03/04/2010","AVENIDA PASEO LA REPUBLICA N?ERO SN DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20131369124","2","-77.053568","-12.0502081"
"renipress.eess_00027230","renipress.microred_11_00_00","5","00027230","MEDICA POLICIAL PICHARI","080910","2","1","3","991694591","GUIDO MANUEL LUIS YANGORA ROMAN ","06/06/2019","AVENIDA PROGRESO PISO 1 MANZANA A1 LOTE 11 DISTRITO PICHARI PROVINCIA LA CONVENCION DEPARTAMENTO CUSCO","20504380077","2","-73.82892094","-12.52324665"
